0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1s_area,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
5128.91,1,191.337,0,0,5.04821,21.649,27.139,10590.6,1,445.386,0,88.508,30.6744,-163.313,271.46,10590.6,18346.9,1304.11,52.5858,0,0,69.2948,-3.05671,4.522,164.721,1,3.03828,0,0,0.01495,0.202516,0,2421.14,1,44.7866,0,0,0.39127,10.1258,0,411.092,1,7.64647,0,0,0.35763,4.29334,0,10297.6,216.268,0,194.081,569.841,282.307,265.347,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,29.7518,0,29.7518,0,0,740.364,0,91.1175,0,831.482,1121.93,40.4962,27.139,0,0,0,0,0,831.482,0,30.6744,862.156,0,1,0,1161.78,0,0,0,1161.78,15.4,63.7
4889.17,1,179.735,0,0,3.29255,36.166,27.139,10012.2,1,479.949,0,78.8371,20.5924,331.7,271.46,10012.2,17941.6,1281.39,59.1001,0,0,52.0618,11.1566,4.522,161.091,1,3.30379,0,0,0.01157,0.338316,0,2355.97,1,48.5606,0,0,0.30265,16.9158,0,395.951,1,8.24521,0,0,0.27663,7.1723,0,10198.7,207.689,0,205.574,400.705,471.612,25.85,2460.63,1814.57,3844.87,2078.61,35451.4,0,0,0,0,10.3992,0,10.3992,0,0,764.417,0,343.792,0,1108.21,1109.75,39.3162,27.139,0,0,0,0,0,1108.21,0,20.5924,1128.8,0,1,0,1169.57,0,0,0,1169.57,15.4,63.7
4706.99,1,194.645,0,0,8.26497,-31.3434,27.139,9590.68,1,417.624,0,74.4905,148.031,231.806,271.46,9590.68,17664.8,1264.55,53.4484,0,0,52.2925,11.1597,4.522,158.004,1,3.42921,0,0,0.04887,-0.293203,0,2321.76,1,50.1526,0,0,1.27889,-14.6601,0,394.907,1,8.42878,0,0,1.16892,-6.2159,0,10297.6,197.313,0,201.859,487.252,-408.725,801.65,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,18.3921,0,18.3921,0,0,805.081,0,65.827,0,870.908,1092.71,44.1808,27.139,0,0,0,0,0,870.908,0,148.031,1018.94,0,1,0,1843.5,0,0,0,1843.5,15.4,63.7
4575.4,1,184.244,0,0,61.0901,-18.7075,27.139,9303.73,1,495.596,0,81.2151,262.234,-149.067,271.46,9303.73,17677.2,1245.3,65.3454,0,0,50.827,0.215394,4.522,155.013,1,3.2933,0,0,0.12741,-0.175,0,2284.45,1,48.3929,0,0,3.33388,-8.75,0.9954,393.433,1,8.23112,0,0,3.04721,-3.71,0,10297.6,228.18,0.9954,216.592,399.512,-243.95,632.869,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,19.9596,0,19.9596,0,0,737.788,0,301.854,0,1039.64,1077.07,42.7714,27.139,0,0,0,0,0,1039.64,0,262.234,1301.88,0,1,0,1959.23,0,0,0,1959.23,15.4,63.7
4419.39,1,183.926,0,0,41.4102,-13.6374,27.139,8997.61,1,407.808,0,76.2068,424.757,260.923,271.46,8997.61,17544.1,1184.29,54.5848,0,0,11.4494,13.3471,4.522,152.007,1,3.20131,0,0,0.06777,-0.127572,0,2244.43,1,47.1784,0,0,1.7734,-6.37858,0.9954,389.633,1,8.12515,0,0,1.62091,-2.70452,0,10297.6,245.061,0.9954,202.238,2955.82,-177.835,3091.83,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,15.9369,0,15.9369,0,0,815.809,0,91.9803,0,907.789,1060.92,43.2971,27.139,0,0,0,0,0,907.789,0,424.757,1332.55,0,1,0,4444.83,0,0,0,4444.83,15.4,63.7
4251.46,1,189.205,0,0,51.1639,2.74397,27.139,8911.68,1,461.013,0,70.4459,434.641,-380.324,271.46,8911.68,17782.9,1205.74,60.6799,0,0,57.2921,-29.3599,4.522,148.416,1,3.72139,0,0,0.15628,0.0256686,0,2191.29,1,54.9475,0,0,4.08931,1.28343,0.9954,383.288,1,9.53889,0,0,3.73769,0.544174,0,10297.6,234.274,0.9954,178.163,1654.82,35.782,1563.92,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,41.9593,0,41.9593,0,0,673.783,0,612.446,0,1286.23,1042.63,45.4204,27.139,0,0,0,0,0,1286.23,0,434.641,1720.87,0,1,0,3331.28,0,0,0,3331.28,15.4,63.7
4327.31,1,196.715,0,0,289.343,-10.3558,27.139,9170.13,1,429.999,0,72.7409,1553.34,0.983183,271.46,9170.13,18448.1,1260.85,58.1784,0,0,110.126,-7.68123,4.522,145.583,1,3.74232,0,0,0.81208,-0.0968736,0,2158.63,1,55.2537,0,0,21.2495,-4.84368,3.5,395.099,1,9.66463,0,0,19.4224,-2.05372,0,10297.6,231.1,3.5,190.751,3442.04,-135.042,3540.23,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,49.3176,0,49.3176,0,0,725.38,0,538.88,0,1264.26,1021.53,48.2426,27.139,0,0,0,0,0,1264.26,0,1553.34,2817.6,0,1,0,6411.67,0,0,0,6411.67,15.4,63.7
4255.17,1,202.586,0,0,144.603,-12.9829,27.139,9011.56,1,483.879,0,75.9441,756.541,64.5687,271.46,9011.56,18619.3,1359.54,66.531,0,0,156.194,-13.5521,4.522,143.091,1,3.16747,0,0,0.55401,-0.121449,0,2119.66,1,46.9659,0,0,14.4965,-6.07243,12.579,402.328,1,8.59626,0,0,13.25,-2.57471,0,10297.6,234.287,12.579,196.932,2753.69,-169.299,2898.21,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,48.5032,0,48.5032,0,0,696.218,0,205.419,0,901.637,1000.85,47.8238,27.139,0,0,0,0,0,901.637,0,756.541,1658.18,0,1,0,4609.42,0,0,0,4609.42,15.4,63.7
4228.72,1,215.804,0,0,223.636,7.13853,27.139,9039.67,1,617.469,0,77.6347,1511.65,65.366,271.46,9039.67,19226.2,1519.47,93.1554,0,0,260.636,3.03175,4.522,140.28,1,4.12762,0,0,1.38385,0.0667776,0,2078.81,1,61.144,0,0,36.2108,3.33888,12.579,422.403,1,11.6056,0,0,33.0971,1.41569,0,10297.6,300.171,12.579,191.345,2331.27,93.088,2141.94,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,68.8284,0,68.8284,0,0,750.366,0,277.56,0,1027.93,977.227,50.7586,27.139,0,0,0,0,0,1027.93,0,1511.65,2539.58,0,1,0,4754.87,0,0,0,4754.87,15.4,63.7
4133.35,1,197.071,0,0,144.692,15.8543,27.139,8635.04,1,459.487,0,68.8078,133.642,72.9574,271.46,8635.04,19029.3,1528.62,77.2346,0,0,98.5181,7.60897,4.522,137.113,1,3.55443,0,0,0.53542,0.14831,0,2020.15,1,52.6731,0,0,14.0102,7.41549,12.579,421.362,1,10.7029,0,0,12.8055,3.14417,0,10297.6,302.551,12.579,194.233,1287.78,206.744,985.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,76.372,0,76.372,0,0,815.728,0,257.101,0,1072.83,958.824,45.5415,27.139,0,0,0,0,0,1072.83,0,133.642,1206.47,0,1,0,2272.66,0,0,0,2272.66,15.4,63.7
4021.48,1,234.12,0,0,170.442,21.0581,27.139,8094.07,1,564.615,0,60.653,190.727,195.557,271.46,8094.07,18790.1,1443.13,99.9511,0,0,27.0638,8.07935,4.522,134.298,1,3.22033,0,0,0.60295,0.196989,0,1966.05,1,47.4467,0,0,15.7772,9.84946,12.579,421.71,1,9.89641,0,0,14.4206,4.17617,0,10297.6,279.445,12.579,171.504,450.936,274.603,80.971,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,31.8008,0,31.8008,0,0,674.001,0,52.0284,0,726.029,931.654,54.3093,27.139,0,0,0,0,0,726.029,0,190.727,916.756,0,1,0,1034.05,0,0,0,1034.05,15.4,63.7
3962.86,1,224.22,0,0,197.855,5.11657,27.139,7617.02,1,622.56,0,72.1072,148.081,-123.292,271.46,7617.02,18716.6,1386.66,110.999,0,0,57.1433,-1.90334,4.522,131.489,1,3.38814,0,0,0.62718,0.0478631,0,1917.89,1,49.6005,0,0,16.4112,2.39315,12.579,425.056,1,10.6391,0,0,15.0001,1.0147,0,10297.6,332.693,12.579,189.637,970.782,66.7212,773.583,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,118.151,0,118.151,0,0,769.884,0,118.702,0,888.587,906.848,51.9449,27.139,0,0,0,0,0,888.587,0,148.081,1036.67,0,1,0,1932.92,0,0,0,1932.92,15.4,63.7
3683.53,1,258.577,0,0,14.7877,8.39769,27.139,7072.22,1,607.203,0,69.0411,187.776,109.529,271.46,7072.22,18530,1295.16,110.54,0,0,27.9319,4.36943,4.522,128.219,1,3.50759,0,0,0.31569,0.0785565,0,1858.48,1,51.1613,0,0,8.26048,3.92783,12.579,419.602,1,11.3387,0,0,7.55018,1.6654,0,10297.6,251.487,12.579,185.803,732.893,109.508,570.28,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,47.3301,0,47.3301,0,0,821.63,0,75.4247,0,897.055,874.815,59.1719,27.139,0,0,0,0,0,897.055,0,187.776,1084.83,0,1,0,1706.96,0,0,0,1706.96,15.4,63.7
3509.17,1,215.623,0,0,49.7496,-0.560231,9.05,6604.83,1,642.837,0,76.6028,307.84,-29.7272,271.46,6604.83,18497.3,1262.65,117.725,0,0,88.0877,-1.6537,4.522,125.762,1,3.27225,0,0,0.81043,-0.0052407,0,1825.52,1,47.4299,0,0,21.2062,-0.262035,7,428.387,1,10.7086,0,0,19.3828,-0.111103,0,10297.6,267.261,7,199.391,815.765,-7.30554,762.2,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,60.474,0,60.474,0,0,787.653,0,2.5572,0,790.211,832.656,51.2091,9.05,0,0,0,0,0,790.211,0,307.84,1098.05,0,1,0,1925.25,0,0,0,1925.25,15.4,63.7
3386.23,1,214.136,0,0,86.0921,-14.1555,9.05,6582.44,1,586.935,0,61.3634,998.124,-273.146,271.46,6582.44,18993.9,1457.06,112.205,0,0,290.171,-20.9572,4.522,124.571,1,3.73983,0,0,2.4157,-0.132418,0,1828.49,1,54.286,0,0,63.2108,-6.62092,12.579,449,1,12.7391,0,0,57.7754,-2.80727,27.2311,10297.6,237.754,39.8101,161.825,1549.3,-184.591,1697.77,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,106.386,0,106.386,0,0,788.604,0,6.51949,0,795.124,790.896,50.8102,9.05,0,0,0,0,0,795.124,0,998.124,1793.25,0,1,0,3601.93,0,0,0,3601.93,15.4,63.7
3355.87,1,224.236,0,0,214.878,11.9482,9.05,6313.04,1,583.267,0,60.9297,671.025,-8.93756,271.46,6313.04,19149.5,1532.46,129.109,0,0,212.258,3.21904,4.522,124.109,1,3.59004,0,0,3.24002,0.11177,0,1842.4,1,52.6957,0,0,84.7804,5.5885,12.579,449,1,12.9399,0,0,77.4904,2.36952,62.181,10297.6,260.599,74.76,167.337,1441.84,155.807,1267.53,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,294.283,0,294.283,0,0,746.84,0,6.28518,0,753.125,747.573,52.373,9.05,0,0,0,0,0,753.125,0,671.025,1424.15,0,1,0,2990.48,0,0,0,2990.48,15.4,63.7
3231.87,1,213.274,0,0,94.7004,-3.61809,9.05,5766.22,1,567.573,0,63.6117,216.629,231.265,271.46,5766.22,18906.2,1545.13,137.776,0,0,172.32,17.3513,4.522,120.889,1,3.85566,0,0,0.60169,-0.0338456,0,1790.02,1,57.2375,0,0,15.7443,-1.69228,12.579,449,1,13.949,0,0,14.3904,-0.717527,1.159,10297.6,268.667,13.738,171.538,3091.01,-47.1808,3054.8,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,103.105,0,103.105,0,0,755.84,0,23.8645,0,779.705,709.113,47.5101,9.05,0,0,0,0,0,779.705,0,216.629,996.334,0,1,0,4158.76,0,0,0,4158.76,15.4,63.7
3080.39,1,224.061,0,0,85.5347,3.89961,9.05,5576.83,1,436.007,0,60.3611,464.209,-57.5978,271.46,5576.83,18970.3,1620.16,116.834,0,0,184.112,-12.2677,4.522,117.809,1,3.71997,0,0,0.67673,0.036479,0,1738.25,1,55.0824,0,0,17.7078,1.82395,12.579,449,1,13.8166,0,0,16.1852,0.773355,1.59524,10297.6,303.483,14.1742,167.48,5554.86,50.8517,5382.18,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,119.938,0,119.938,0,0,750.004,0,753.607,0,1503.61,669.001,49.1618,9.05,0,0,0,0,0,1503.61,0,464.209,1967.82,0,1,0,7474.46,0,0,0,7474.46,15.4,63.7
2959.52,1,242.83,0,0,129.578,-1.43303,9.05,5201.69,1,606.005,0,65.5435,408.131,-71.2855,271.46,5201.69,19012.9,1635.1,176.054,0,0,184.934,-10.5849,4.522,115.575,1,3.69835,0,0,1.4509,-0.0134053,0,1709.74,1,54.5683,0,0,37.9653,-0.670265,12.579,449,1,14.0953,0,0,34.7007,-0.284192,20.8896,10297.6,301.894,33.4686,166.174,2312.78,-18.687,2229.22,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,136.624,0,136.624,0,0,641.869,0,1557.74,0,2199.61,625.313,52.7379,9.05,0,0,0,0,0,2199.61,0,408.131,2607.74,0,1,0,4978.1,0,0,0,4978.1,15.4,63.7
2862.35,1,220.62,0,0,136.992,4.49326,9.05,4942.56,1,510.729,0,70.9037,593.035,70.0352,271.46,4942.56,19083.8,1779.41,160.543,0,0,303.019,-6.35722,4.522,112.955,1,3.52203,0,0,0.94403,0.0420324,0,1667.65,1,52.1024,0,0,24.7021,2.10162,12.579,449,1,13.6828,0,0,22.578,0.891087,8.00413,10297.6,257.531,20.5831,175.613,2267.41,58.5932,2147.48,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,95.8793,0,95.8793,0,0,795.447,0,5075.99,0,5871.44,587.748,46.6144,9.05,0,0,0,0,0,5871.44,0,593.035,6464.47,0,1,0,8712.36,0,0,0,8712.36,15.4,63.7
2950.5,1,230.135,0,0,334.441,7.10917,9.05,4997.05,1,440.369,0,64.1068,880.504,-223.521,271.46,4997.05,19485.6,1875.82,158.541,0,0,246.613,-17.3679,9.03,111.581,1,3.64622,0,0,2.33901,0.066503,0,1659.12,1,53.8323,0,0,61.204,3.32515,12.579,449,1,14.4938,0,0,55.9413,1.40986,40.0376,10297.6,308.271,52.6166,161.379,3752.95,92.7052,3565.97,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,84.2822,0,84.2822,0,0,721.219,0,6826.21,0,7547.43,549.543,47.2554,9.05,0,0,0,0,0,7547.43,0,880.504,8427.93,0,1,0,12087.2,0,0,0,12087.2,15.4,63.7
3277.96,1,232.775,0,0,548.511,-20.7762,9.05,4925.25,1,532.962,0,66.5432,898.124,-123.938,271.46,4925.25,19841.6,2139.89,200.066,0,0,470.243,-2.92424,9.03,113.677,1,3.75106,0,0,5.65268,-0.194351,0,1748.4,1,55.7751,0,0,147.912,-9.71757,12.579,449,1,15.0941,0,0,135.193,-4.12025,124.219,10297.6,336.47,136.798,167.533,8992.36,-270.926,9231.15,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,338.991,0,338.991,0,0,672.735,0,846.639,0,1519.37,515.238,43.3553,9.05,0,0,0,0,0,1519.37,0,898.124,2417.5,0,1,0,11996.7,0,0,0,11996.7,15.4,63.7
4248.76,1,235.008,0,0,1220.32,5.46219,9.05,6279.3,1,539.971,0,83.9767,2005.65,-234.274,271.46,6279.3,20000,2695.35,234.603,0,0,784.643,-14.4486,9.03,117.886,1,4.01765,0,0,8.27705,0.0510963,0,1888.05,1,61.7929,0,0,216.583,2.55482,12.579,449,1,15.8688,0,0,197.959,1.08324,181.007,10297.6,361.483,193.586,153.485,22080.9,71.2282,21995.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,477.799,0,477.799,0,0,767.728,0,100.77,0,868.498,487.349,36.9391,9.05,0,0,0,0,0,868.498,0,2005.65,2874.15,0,1,0,25356.2,0,0,0,25356.2,15.4,63.7
4576.85,1,257.191,0,0,599.673,5.34977,9.05,7405.4,1,453.36,0,89.7533,1392.11,-369.052,271.46,7405.4,20000,2789.66,194.602,0,0,613.053,-8.02605,332.168,117.215,1,3.64166,0,0,3.02072,0.0500446,0,1893.69,1,58.3247,0,0,79.0422,2.50223,12.579,449,1,13.8703,0,0,72.2456,1.06095,57.3144,10297.6,312.71,69.8934,150.716,18181.7,69.7622,18019.8,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,354.654,0,354.654,0,0,798.178,0,34.233,0,832.411,466.898,29.5007,9.05,0,0,0,0,0,832.411,0,1392.11,2224.52,0,1,0,20931.2,0,0,0,20931.2,15.4,63.7
5038.28,1,246.315,0,0,732.339,15.5447,9.05,9207.28,1,416.553,0,94.6197,2341.52,-53.7588,271.46,9207.28,20000,2789.66,156.918,0,0,478.971,-25.59,347.643,116.852,1,3.37772,0,0,3.16088,0.145413,0,1901.98,1,54.5695,0,0,82.7096,7.27066,12.579,449,1,12.9386,0,0,75.5976,3.08276,59.5763,10297.6,269.662,72.1553,151.903,18365,202.706,18116.7,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,344.317,0,344.317,0,0,712.081,0,450.559,0,1162.64,450.821,25.1274,9.05,0,0,0,0,0,1162.64,0,2341.52,3504.16,0,1,0,22312.8,0,0,0,22312.8,15.4,63.7
6302.59,1,266.564,0,0,1562.03,22.098,9.05,12768.1,1,529.556,0,89.5869,3841.95,-430.317,271.46,12768.1,20000,2789.66,160.447,0,0,492.814,-65.0283,397.396,122.299,1,3.3958,0,0,9.04939,0.206716,0,2060.58,1,55.2727,0,0,236.792,10.3358,12.579,449,1,13.0482,0,0,216.431,4.38238,199.001,10297.6,272.638,211.58,143.2,11916.9,288.162,11710.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,345.885,0,345.885,0,0,661.426,0,1027.16,0,1688.59,436.019,23.8519,9.05,0,0,0,0,0,1688.59,0,3841.95,5530.54,0,1,0,17984.7,0,0,0,17984.7,15.4,63.7
6349,1,258.972,0,0,1548.9,-7.65001,1251.17,14700,1,487.471,1146.17,97.452,2224.76,60.5184,988.519,14700,20000,2789.66,106.506,0,0,414.919,-12.0205,320.434,126.925,1,3.78064,0,0,8.33475,-0.0715623,0,2205.98,1,63.6989,0,0,218.092,-3.57812,12.579,449,1,13.8799,0,0,199.339,-1.51712,186.977,10297.6,309.769,199.556,142.312,4152.28,-99.7578,4284.14,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,306.212,0,306.212,0,0,1445.36,0,761.734,0,2207.1,523.103,17.9159,1251.17,0,0,0,1146.17,0,2207.1,0,2224.76,4431.86,0,1,0,9342.65,0,0,0,9342.65,15.4,63.7
6349,1,210.309,0,0,197.427,-94.8649,81.9825,14237.3,1,461.046,0,96.8747,220.541,321.345,271.46,14237.3,19726.3,2789.66,87.4941,0,0,299.869,27.8175,184.557,125.131,1,3.87368,0,0,1.19264,-0.887417,0,2201.65,1,67.3252,0,0,31.2074,-44.3709,12.579,449,1,13.7032,0,0,28.524,-18.8132,33.634,10297.6,291.813,46.213,125.221,1352.16,-1237.06,2468.84,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,93.8861,0,93.8861,0,0,639.696,0,761.254,0,1400.95,587.758,17.3277,81.9825,0,0,0,0,0,1400.95,0,220.541,1621.49,0,1,0,4368.78,0,0,0,4368.78,15.4,63.7
6349,1,254.181,0,0,1556.11,-3.80588,1305.73,14700,1,504.711,1200.73,79.6434,4101.13,-204.348,4344.7,14700,20000,2789.66,98.8933,0,0,393.932,-61.7389,356.777,127.156,1,2.91753,0,0,4.90643,-0.0356022,0,2267.9,1,51.3332,0,0,128.385,-1.78011,12.579,449,1,10.4688,0,0,117.345,-0.754767,107.631,10297.6,264.879,120.21,114.115,3917.22,-49.6295,3936.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,148.234,0,148.234,0,0,4684.77,0,1289.46,0,5974.23,669.227,23.5308,1305.73,0,0,0,1200.73,0,5974.23,0,4101.13,10075.4,0,1,0,14516.7,0,0,0,14516.7,15.4,63.7
6349,1,242.482,0,0,349.761,1.43873,105.84,14501.4,1,467.661,0.840121,97.1631,588.949,146.417,271.46,14501.4,20000,2789.66,88.7494,0,0,265.805,7.8827,169.173,125.753,1,3.26806,0,0,1.87868,0.0134587,0,2245.52,1,58.288,0,0,49.1589,0.672935,12.579,449,1,11.5399,0,0,44.9319,0.285324,33.1067,10297.6,270.261,45.6857,115.127,2137.12,18.7614,2008.91,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,87.3829,0,87.3829,0,0,645.665,0,562.511,0,1208.18,748.668,25.5592,105.84,0,0,0,0.840121,0,1208.18,0,588.949,1797.13,0,1,0,4062.59,0,0,0,4062.59,15.4,63.7
6349,1,215.574,0,0,762.551,9.60833,537.368,14700,1,442.713,432.368,93.7796,1157.09,366.987,674.953,14700,20000,2789.66,85.1654,0,0,186.67,35.8783,65.6262,126.165,1,3.28897,0,0,3.79088,0.0898815,0,2268.91,1,58.73,0,0,99.1947,4.49408,12.579,449,1,11.7433,0,0,90.6652,1.90549,77.0165,10297.6,293.354,89.5955,117.708,5997.02,125.295,5785.68,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,152.199,0,152.199,0,0,1019.9,0,749.952,0,1769.85,828.247,25.4203,537.368,0,0,0,432.368,0,1769.85,0,1157.09,2926.94,0,1,0,8930.44,0,0,0,8930.44,15.4,63.7
6349,1,197.728,0,0,848.104,-18.5503,668.926,14700,1,432.368,563.926,77.1303,1446.01,142.783,1511.91,14700,20000,2789.66,82.0517,0,0,226.566,19.5487,124.965,128.968,1,3.07018,0,0,5.70001,-0.17353,0,2358.95,1,55.2132,0,0,149.15,-8.67648,12.579,449,1,10.9262,0,0,136.325,-3.67883,129.078,10297.6,265.102,141.657,152.655,9256.7,-241.9,9527.81,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,146.563,0,146.563,0,0,1897.28,0,1011.23,0,2908.51,907.453,25.7943,668.926,0,0,0,563.926,0,2908.51,0,1446.01,4354.52,0,1,0,14153.9,0,0,0,14153.9,15.4,63.7
6349,1,214.348,0,0,644.053,12.7273,416.977,14700,1,438.81,311.977,71.5384,2543.8,-933.207,3421.71,14700,20000,2789.66,83.2742,0,0,244.725,-29.6198,191.071,131.412,1,3.06114,0,0,5.62376,0.119058,0,2431.58,1,55.9911,0,0,147.155,5.95288,12.579,449,1,10.6573,0,0,134.502,2.52402,121.32,10297.6,268.272,133.899,142.168,12433.1,165.966,12274.9,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,291.883,0,291.883,0,0,3797.26,0,1308.2,0,5105.46,981.817,30.6365,416.977,0,0,0,311.977,0,5105.46,0,2543.8,7649.26,0,1,0,20407.1,0,0,0,20407.1,15.4,63.7
6349,1,224.969,0,0,1207.93,36.3915,946.568,14700,1,472.676,841.568,78.4073,2413.46,-189.943,3050.71,14700,20000,2789.66,89.7011,0,0,269.487,2.1048,177.682,137.859,1,3.00102,0,0,9.78905,0.340425,0,2602.6,1,55.5294,0,0,256.147,17.0213,12.579,449,1,10.2537,0,0,234.121,7.21702,216.651,10297.6,262.075,229.23,151.332,7884.46,474.553,7528.39,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,83.3228,0,83.3228,0,0,3431.85,0,1365.63,0,4797.48,1052.03,34.7895,946.568,0,0,0,841.568,0,4797.48,0,2413.46,7210.94,0,1,0,15000.3,0,0,0,15000.3,15.4,63.7
6349,1,209.62,0,0,466.03,11.6651,244.745,14526.7,1,432.915,139.745,83.1358,620.43,312.275,271.46,14526.7,20000,2789.66,82.1555,0,0,199.354,26.1263,91.0722,137.733,1,2.60309,0,0,2.58615,0.109121,0,2603.09,1,49.1427,0,0,67.6709,5.45606,12.579,449,1,8.47809,0,0,61.8521,2.31337,51.0606,10297.6,233.233,63.6396,156.714,1880.41,152.115,1715.41,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,118.044,0,118.044,0,0,682.018,0,889.458,0,1571.48,1122.29,34.7339,244.745,0,0,0,139.745,0,1571.48,0,620.43,2191.91,0,1,0,4116.43,0,0,0,4116.43,15.4,63.7
6349,1,202.415,0,0,500.79,24.4747,273.9,14288.1,1,360.914,168.9,84.8982,454.58,419.441,271.46,14288.1,19895.1,2789.66,69.309,0,0,235.155,21.5745,144.271,137.425,1,2.7363,0,0,2.65639,0.22895,0,2596.86,1,51.7147,0,0,69.5089,11.4475,12.579,449,1,8.92012,0,0,63.532,4.85374,49.7581,10297.6,242.736,62.3371,158.682,2136.1,319.156,1795.23,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,126.412,0,126.412,0,0,683.377,0,447.306,0,1130.68,1191.51,35.7803,273.9,0,0,0,168.9,0,1130.68,0,454.58,1585.26,0,1,0,3651.18,0,0,0,3651.18,15.4,63.7
6349,1,189.264,0,0,503.192,15.8261,298.101,14700,1,402.264,193.101,88.1132,1215.13,-27.6445,604.945,14700,20000,2789.66,78.5392,0,0,151.047,5.82955,66.678,137.193,1,2.58221,0,0,2.499,0.148046,0,2593.47,1,48.795,0,0,65.3906,7.40229,12.579,449,1,8.4367,0,0,59.7678,3.13857,48.1926,10297.6,203.228,60.7716,171.219,2162.66,206.376,1985.04,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,106.24,0,106.24,0,0,974.915,0,222.485,0,1197.4,1260.99,35.5191,298.101,0,0,0,193.101,0,1197.4,0,1215.13,2412.53,0,1,0,4570.49,0,0,0,4570.49,15.4,63.7
6349,1,192.028,0,0,1021.43,19.888,809.511,14700,1,412.63,717.365,83.1519,2254.23,231.061,2411.05,14700,20000,2789.66,78.3059,0,0,74.8173,-20.1634,16.6748,141.058,1,2.45319,0,0,6.50419,0.186043,0,2695.41,1,46.3747,0,0,170.193,9.30217,12.579,449,1,8.0287,0,0,155.559,3.94412,143.586,10297.6,224.958,156.165,161.588,3148.27,259.345,2981.73,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,27.0231,0,27.0231,0,0,2824.52,0,218.708,0,3043.23,1315,38.1392,809.511,0,0,0,717.365,0,3043.23,0,2254.23,5297.45,0,1,0,8322.88,0,0,0,8322.88,15.4,63.7
