0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv,3st_vol,3capacity,3net_inf,3st_rof,3lt_rof,3rest_demand,3unrest_demand,3unfulf_demand,3wastewater,3treat_capacity,3cont_fund,3ins_pout,3ins_price,3infra_npv,3debt_serv
3516.64,3558,294.322,0,0,50.7846,50.7846,0,47.0659,299997,0.243159,0,0,0,0,6076.2,6349,447.888,0,0.02,179.418,179.418,0,180.784,99999,0.430907,0,0,0,0,3943.75,3943.75,574.058,0,0,164.738,164.738,0,0,448,8.08337,0,0,0,0,16051.4,17489.7,1072.83,0,0,289.984,289.984,0,395.928,199998,1.2212,0,0,0,0
3522.29,3558,95.6051,0,0,50.5255,50.5255,0,48.0306,299997,0.246168,0,0,0,0,6164.83,6349,281.616,0,0.02,189.859,189.859,0,169.688,99999,0.438224,0,0,0,0,3943.75,3943.75,141.227,0,0,161.939,161.939,0,0,448,8.2228,0,0,0,0,15765.4,17489.7,917.282,0,0,397.062,397.062,0,274.258,199998,1.24172,0,0,0,0
3552.81,3558,317.72,0,0,51.227,51.227,0,47.9993,299997,0.249263,0,0,0,0,6349,6349,509.765,0,0.02,195.025,195.025,0,180.366,99999,0.445837,0,0,0,0,3943.75,3943.75,305.77,0,0,124.654,124.654,0,0,448,8.33156,0,0,0,0,15719.8,17489.7,2420.45,0,0,395.304,395.304,0,377.209,199998,1.26314,0,0,0,0
3557.02,3558,365.956,0,0,48.4565,48.4565,0,48.6656,299997,0.252191,0,0,0,0,6349,6349,695.515,0,0.02,192.713,192.713,0,185.274,99999,0.45336,0,0,0,0,3943.75,3943.75,597.876,0,0,130.09,130.09,0,0,448,8.44506,0,0,0,0,15623.3,17489.7,417.331,0,0,411.57,411.57,0,375.539,199998,1.28545,0,0,0,0
3558,3558,932.859,0,0,50.699,50.699,0,46.0337,299997,0.255254,0,0,0,0,6349,6349,804.646,0,0.02,182.087,182.087,0,183.078,99999,0.460467,0,0,0,0,3943.75,3943.75,412.533,0,0,152.903,152.903,0,0,448,8.57847,0,0,0,0,15694.6,17489.7,3048.19,0,0,426.227,426.227,0,390.992,199998,1.30855,0,0,0,0
3558,3558,1653.09,0,0,52.6703,52.6703,0,49.3149,299997,0.258437,0,0,0,0,6349,6349,1122.3,0,0.02,188.653,188.653,0,177.116,99999,0.467831,0,0,0,0,3943.75,3943.75,490.45,0,0,174.775,174.775,0,0,448,8.73097,0,0,0,0,15697.9,17489.7,1037.36,0,0,427.414,427.414,0,414.591,199998,1.33171,0,0,0,0
3557.41,3558,109.678,0,0,49.9733,49.9733,0,52.14,299997,0.261379,0,0,0,0,6230.76,6349,93.5207,0,0.02,192.593,192.593,0,186.753,99999,0.475056,0,0,0,0,3943.75,3943.75,254.518,0,0,169.116,169.116,0,0,448,8.87128,0,0,0,0,15652.1,17489.7,121.435,0,0,362.292,362.292,0,423.11,199998,1.35092,0,0,0,0
3536.95,3558,80.1425,0,0,45.2063,45.2063,0,49.4701,299997,0.26404,0,0,0,0,6089.21,6349,113.27,0,0.02,204.618,204.618,0,190.654,99999,0.482731,0,0,0,0,3943.75,3943.75,85.6672,0,0,149.772,149.772,0,0,448,8.99555,0,0,0,0,15765.1,17489.7,663.722,0,0,378.822,378.822,0,358.643,199998,1.37102,0,0,0,0
3510.56,3558,48.9888,0,0,49.9084,49.9084,0,44.7511,299997,0.266978,0,0,0,0,5948.28,6349,47.9078,0,0.02,169.479,169.479,0,202.558,99999,0.489088,0,0,0,0,3943.75,3943.75,90.9054,0,0,160.387,160.387,0,0,448,9.12862,0,0,0,0,15415.7,17489.7,174.126,0,0,440.76,440.76,0,375.007,199998,1.39439,0,0,0,0
3491.26,3558,13.9897,0,0,52.7601,52.7601,0,48.4321,299997,0.270084,0,0,0,0,5793.12,6349,10.1165,0,0.02,204.895,204.895,0,164.466,99999,0.496774,0,0,0,0,3943.75,3943.75,319.518,0,0,170.134,170.134,0,0,448,9.26978,0,0,0,0,15042.9,17489.7,16.2643,0,0,380.089,380.089,0,427.723,199998,1.41455,0,0,0,0
3520.41,3558,148.573,0,0,51.8027,51.8027,0,45.906,299997,0.273134,0,0,0,0,5734.38,6349,150.24,0,0.02,186.61,186.61,0,178.277,99999,0.503774,0,0,0,0,3943.75,3943.75,215.526,0,0,157.273,157.273,0,0,448,9.40027,0,0,0,0,14800.9,17489.7,49.4948,0,0,382.708,382.708,0,330.711,199998,1.43485,0,0,0,0
3484.92,3558,26.0979,0,0,51.96,51.96,0,45.073,299997,0.276217,0,0,0,0,5588.95,6349,50.1278,0,0.02,186.334,186.334,0,162.368,99999,0.5109,0,0,0,0,3943.75,3943.75,105.846,0,0,163.301,163.301,0,0,448,9.54027,0,0,0,0,14469.6,17489.7,22.5376,0,0,400.246,400.246,0,332.99,199998,1.45576,0,0,0,0
3457.98,3558,75.8521,0,0,63.5586,63.5586,0,45.2099,299997,0.279989,0,0,0,0,5502.05,6349,145.018,0,0.02,206.191,206.191,0,162.127,99999,0.518786,0,0,0,0,3943.75,3943.75,194.496,0,0,172.4,172.4,0,0,448,9.68808,0,0,0,0,13979,17489.7,27.4549,0,0,421.053,421.053,0,348.25,199998,1.47775,0,0,0,0
3470.03,3558,153.286,0,0,60.6258,60.6258,0,55.3017,299997,0.283586,0,0,0,0,5532.99,6349,264.374,0,0.02,197.614,197.614,0,179.404,99999,0.526343,0,0,0,0,3943.75,3943.75,187.336,0,0,212.622,212.622,0,0,448,9.87037,0,0,0,0,13920.5,17489.7,52.4527,0,0,388.673,388.673,0,366.354,199998,1.49805,0,0,0,0
3466.97,3558,29.9425,0,0,54.239,54.239,0,46.4333,299997,0.286805,0,0,0,0,5484.03,6349,101.214,0,0.02,208.591,208.591,0,151.352,99999,0.534321,0,0,0,0,3943.75,3943.75,93.074,0,0,183.212,183.212,0,0,448,10.0275,0,0,0,0,13488.2,17489.7,54.4802,0,0,425.772,425.772,0,297.685,199998,1.52029,0,0,0,0
3443.13,3558,62.1372,0,0,59.1258,59.1258,0,40.6793,299997,0.292445,0,0,0,0,5382.56,6349,153.109,0.02,0.02,242.456,242.456,0,156.443,99999,0.543406,0,0,0,0,3943.75,3943.75,167.179,0,0,216.952,216.952,0,0,448,10.2072,0,0,0,0,13088.8,17489.7,89.7697,0,0,418.167,418.167,0,319.329,199998,1.54117,0,0,0,0
3422.3,3558,71.5894,0,0,59.4795,59.4795,0,44.3443,299997,0.29812,0,0,0,0,5459.97,6349,311.514,0.02,0.02,218.273,218.273,0,181.842,99999,0.551585,0,0,0,0,3943.75,3943.75,157.579,0,0,167.147,167.147,0,0,448,10.3456,0,0,0,0,12884.3,17489.7,101.001,0,0,404.264,404.264,0,313.625,199998,1.56136,0,0,0,0
3549.92,3558,538.519,0,0,63.8802,63.8802,0,44.6096,299997,0.304214,0,0,0,0,6349,6349,1590.13,0.02,0.02,215.285,215.285,0,163.705,99999,0.559652,0,0,0,0,3943.75,3943.75,738.757,0,0,177.082,177.082,0,0,448,10.4923,0,0,0,0,13285.1,17489.7,705.017,0,0,527.388,527.388,0,303.198,199998,1.58771,0,0,0,0
3552.84,3558,316.51,0,0,70.5972,70.5972,0,45.942,299997,0.310949,0,0,0,0,6349,6349,1021.42,0,0.02,205.096,205.096,0,154.831,99999,0.567337,0,0,0,0,3943.75,3943.75,728.113,0,0,191.766,191.766,0,0,448,10.6511,0,0,0,0,13718.6,17489.7,853.353,0,0,349.99,349.99,0,379.292,199998,1.60519,0,0,0,0
3555.77,3558,355.883,0,0,69.3301,69.3301,0,48.0026,299997,0.317846,0,0,0,0,6349,6349,1528.51,0,0.02,204.392,204.392,0,139.455,99999,0.574743,0,0,0,0,3943.75,3943.75,906.415,0,0,174.858,174.858,0,0,448,10.7898,0,0,0,0,14024.2,17489.7,198.559,0,0,469.635,469.635,0,237.976,199998,1.62862,0,0,0,0
3555.94,3558,152.531,0,0,50.9275,50.9275,0,47.141,299997,0.322912,0,0,0,0,6349,6349,759.414,0,0.02,265.681,265.681,0,138.976,99999,0.58437,0,0,0,0,3943.75,3943.75,403.859,0,0,177.645,177.645,0,0,448,10.9306,0,0,0,0,14069.1,17489.7,184.331,0,0,600.909,600.909,0,319.328,199998,1.6586,0,0,0,0
3555.71,3558,153.998,0,0,60.0485,60.0485,0,34.6281,299997,0.328886,0,0,0,0,6349,6349,865.555,0,0.02,209.484,209.484,0,180.65,99999,0.591961,0,0,0,0,3943.75,3943.75,369.411,0,0,150.17,150.17,0,0,448,11.0497,0,0,0,0,14668.7,17489.7,314.645,0,0,570.928,570.928,0,408.588,199998,1.68709,0,0,0,0
3558,3558,377.478,0,0,60.657,60.657,0,40.7399,299997,0.334921,0,0,0,0,6349,6349,1406.99,0,0.02,223.41,223.41,0,142.125,99999,0.600056,0,0,0,0,3943.75,3943.75,646.813,0,0,189.899,189.899,0,0,448,11.2003,0,0,0,0,16563.6,17489.7,613.968,0,0,519.792,519.792,0,387.346,199998,1.71302,0,0,0,0
3558,3558,198.23,0,0,60.3973,60.3973,0,40.6408,299997,0.340929,0,0,0,0,6349,6349,785.299,0,0.02,215.021,215.021,0,149.687,99999,0.607847,0,0,0,0,3943.75,3943.75,368.733,0,0,221.103,221.103,0,0,448,11.3756,0,0,0,0,17286.9,17489.7,489.612,0,0,503.871,503.871,0,348.266,199998,1.73817,0,0,0,0
3558,3558,460.097,0,0,76.3088,76.3088,0,40.4668,299997,0.348468,0,0,0,0,6349,6349,2170.98,0,0.02,234.29,234.29,0,144.066,99999,0.616895,0,0,0,0,3943.75,3943.75,660.963,0,0,206.459,206.459,0,0,448,11.552,0,0,0,0,17252.8,17489.7,2650.07,0,0,555.728,555.728,0,337.598,199998,1.76628,0,0,0,0
3558,3558,258.625,0,0,63.0031,63.0031,0,51.1277,299997,0.354693,0,0,0,0,6349,6349,1136.5,0,0.02,247.134,247.134,0,156.977,99999,0.626439,0,0,0,0,3943.75,3943.75,475.264,0,0,188.378,188.378,0,0,448,11.713,0,0,0,0,17183.1,17489.7,1026.57,0,0,654.385,654.385,0,372.343,199998,1.79938,0,0,0,0
3557.33,3558,131.362,0,0,60.0117,60.0117,0,42.2127,299997,0.360622,0,0,0,0,6349,6349,426.886,0,0.02,226.526,226.526,0,165.582,99999,0.635186,0,0,0,0,3943.75,3943.75,308.24,0,0,218.965,218.965,0,0,448,11.9002,0,0,0,0,17117.8,17489.7,605.168,0,0,515.611,515.611,0,438.445,199998,1.82546,0,0,0,0
3558,3558,329.05,0,0,57.2642,57.2642,0,40.6285,299997,0.366279,0,0,0,0,6349,6349,1092.24,0,0.02,233.474,233.474,0,153.36,99999,0.644203,0,0,0,0,3943.75,3943.75,788.865,0,0,196.106,196.106,0,0,448,12.0678,0,0,0,0,17104.8,17489.7,985.791,0,0,486.114,486.114,0,349.074,199998,1.85005,0,0,0,0
3558,3558,274.725,0,0,67.7084,67.7084,0,38.9402,299997,0.372672,0,0,0,0,6349,6349,1187.4,0,0.02,209.231,209.231,0,158.765,99999,0.652362,0,0,0,0,3943.75,3943.75,464.309,0,0,174.692,174.692,0,0,448,12.2176,0,0,0,0,17121.3,17489.7,2448.11,0,0,560.436,560.436,0,330.563,199998,1.8796,0,0,0,0
3558,3558,587.136,0,0,67.6139,67.6139,0,46.0424,299997,0.379056,0,0,0,0,6349,6349,1932.82,0,0.02,212.313,212.313,0,142.279,99999,0.660642,0,0,0,0,3943.75,3943.75,944.427,0,0,216.133,216.133,0,0,448,12.4029,0,0,0,0,17098.1,17489.7,1808.5,0,0,515.272,515.272,0,381.102,199998,1.90677,0,0,0,0
3558,3558,218.297,0,0,71.0624,71.0624,0,45.9781,299997,0.385765,0,0,0,0,6349,6349,506.395,0,0.02,214.215,214.215,0,144.375,99999,0.668996,0,0,0,0,3943.75,3943.75,503.827,0,0,238.029,238.029,0,0,448,12.6069,0,0,0,0,17076.3,17489.7,478.989,0,0,480.098,480.098,0,350.39,199998,1.93209,0,0,0,0
3558,3558,335.677,0,0,74.2914,74.2914,0,47.0497,299997,0.39278,0,0,0,0,6349,6349,855.871,0,0.02,262.158,262.158,0,141.83,99999,0.67922,0,0,0,0,3943.75,3943.75,533.248,0,0,222.477,222.477,0,0,448,12.7976,0,0,0,0,17068.8,17489.7,1052.05,0,0,436.909,436.909,0,317.868,199998,1.95513,0,0,0,0
3558,3558,388.017,0,0,64.4593,64.4593,0,46.0569,299997,0.39896,0,0,0,0,6349,6349,807.652,0,0.02,222.398,222.398,0,162.525,99999,0.688046,0,0,0,0,3943.75,3943.75,453.964,0,0,223.917,223.917,0,0,448,12.9944,0,0,0,0,17067.3,17489.7,582.477,0,0,413.684,413.684,0,270.862,199998,1.97639,0,0,0,0
3558,3558,429.486,0,0,64.9417,64.9417,0,39.9615,299997,0.405187,0,0,0,0,6349,6349,1078.71,0,0.02,232.906,232.906,0,137.875,99999,0.697289,0,0,0,0,3943.75,3943.75,1267.88,0,0,198.867,198.867,0,0,448,13.1691,0,0,0,0,17112.3,17489.7,2166.9,0,0,470.503,470.503,0,256.463,199998,2.00057,0,0,0,0
3558,3558,850.536,0,0,69.103,69.103,0,40.2606,299997,0.411813,0,0,0,0,6349,6349,2146.41,0,0.02,223.737,223.737,0,144.39,99999,0.706169,0,0,0,0,3943.75,3943.75,1553.74,0,0,192.619,192.619,0,0,448,13.3383,0,0,0,0,17076.9,17489.7,2331.36,0,0,400.074,400.074,0,291.688,199998,2.02113,0,0,0,0
3558,3558,1159.1,0,0,57.511,57.511,0,42.8404,299997,0.417328,0,0,0,0,6349,6349,3188.14,0,0.02,200.494,200.494,0,138.706,99999,0.714126,0,0,0,0,3943.75,3943.75,2271.7,0,0,203.98,203.98,0,0,448,13.5175,0,0,0,0,17076.1,17489.7,2717.81,0,0,377.022,377.022,0,248.026,199998,2.04051,0,0,0,0
3558,3558,319.453,0,0,62.0343,62.0343,0,41.9853,299997,0.423276,0,0,0,0,6349,6349,978.242,0,0.02,180.314,180.314,0,146.369,99999,0.721282,0,0,0,0,3943.75,3943.75,1056.3,0,0,189.619,189.619,0,0,448,13.6841,0,0,0,0,17047.5,17489.7,478.971,0,0,430.157,430.157,0,275.241,199998,2.06262,0,0,0,0
3558,3558,207.961,0,0,62.566,62.566,0,45.2875,299997,0.429124,0,0,0,0,6349,6349,686.046,0,0.02,199.136,199.136,0,131.636,99999,0.729209,0,0,0,0,3943.75,3943.75,963.713,0,0,184.079,184.079,0,0,448,13.8466,0,0,0,0,17093.5,17489.7,929.029,0,0,417.588,417.588,0,314.032,199998,2.08493,0,0,0,0
3544.25,3558,106.053,0,0,58.8698,58.8698,0,45.6757,299997,0.434626,0,0,0,0,6349,6349,302.375,0,0.02,209.539,209.539,0,145.377,99999,0.73755,0,0,0,0,3943.75,3943.75,777.246,0,0,213.768,213.768,0,0,448,14.0353,0,0,0,0,17073.7,17489.7,321.793,0,0,485.812,485.812,0,304.856,199998,2.11089,0,0,0,0
3558,3558,296.633,0,0,56.4609,56.4609,0,42.9773,299997,0.439903,0,0,0,0,6349,6349,911.556,0,0.02,199.292,199.292,0,152.972,99999,0.745483,0,0,0,0,3943.75,3943.75,795.412,0,0,202.15,202.15,0,0,448,14.2137,0,0,0,0,17255.6,17489.7,736.112,0,0,324.067,324.067,0,354.662,199998,2.1282,0,0,0,0
3558,3558,216.726,0,0,53.7863,53.7863,0,45.1535,299997,0.44493,0,0,0,0,6349,6349,753.063,0,0.02,217.607,217.607,0,159.38,99999,0.754145,0,0,0,0,3943.75,3943.75,1002.31,0,0,179.916,179.916,0,0,448,14.3725,0,0,0,0,17302.2,17489.7,382.895,0,0,400.841,400.841,0,259.166,199998,2.14962,0,0,0,0
3558,3558,273.501,0,0,60.6023,60.6023,0,46.2536,299997,0.448618,0,0,0,0,6349,6349,974.694,0,0.02,204.99,204.99,0,187.131,99999,0.762191,0,0,0,0,3943.75,3943.75,637.927,0,0,177.415,177.415,0,0,448,14.5258,0,0,0,0,17395.2,17489.7,499.156,0,0,343.577,343.577,0,344.703,199998,2.1672,0,0,0,0
3558,3558,181.027,0,0,44.9612,44.9612,0,52.115,299997,0.451353,0,0,0,0,6349,6349,501.676,0,0.02,168.402,168.402,0,176.281,99999,0.7688,0,0,0,0,3943.75,3943.75,324.831,0,0,168.564,168.564,0,0,448,14.6714,0,0,0,0,17489.7,17489.7,1057.21,0,0,353.433,353.433,0,295.459,199998,2.18528,0,0,0,0
3558,3558,470.726,0,0,49.9877,49.9877,0,38.6644,299997,0.454395,0,0,0,0,6349,6349,997.335,0,0.02,163.478,163.478,0,144.817,99999,0.775217,0,0,0,0,3943.75,3943.75,418.171,0,0,139.327,139.327,0,0,448,14.7918,0,0,0,0,17489.7,17489.7,1432.39,0,0,382.948,382.948,0,303.935,199998,2.20488,0,0,0,0
3558,3558,213.905,0,0,51.33,51.33,0,44.2016,299997,0.457518,0,0,0,0,6349,6349,761.644,0,0.02,163.341,163.341,0,144.556,99999,0.781627,0,0,0,0,3943.75,3943.75,218.498,0,0,177.451,177.451,0,0,448,14.9451,0,0,0,0,17489.7,17489.7,531.226,0,0,341.378,341.378,0,338.622,199998,2.22235,0,0,0,0
3558,3558,651.536,0,0,42.6519,42.6519,0,48.7635,299997,0.460036,0,0,0,0,6349,6349,2385.36,0,0.02,161.434,161.434,0,155.174,99999,0.787974,0,0,0,0,3943.75,3943.75,629.197,0,0,150.982,150.982,0,0,448,15.0755,0,0,0,0,17489.7,17489.7,2380.46,0,0,389.709,389.709,0,324.309,199998,2.24288,0,0,0,0
3558,3558,397.482,0,0,48.4109,48.4109,0,40.5193,299997,0.462894,0,0,0,0,6349,6349,1735.29,0,0.02,182.214,182.214,0,153.362,99999,0.795137,0,0,0,0,3943.75,3943.75,652.009,0,0,150.163,150.163,0,0,448,15.2051,0,0,0,0,17489.7,17489.7,548.727,0,0,373.891,373.891,0,370.223,199998,2.26257,0,0,0,0
3558,3558,422.761,0,0,48.7473,48.7473,0,45.9903,299997,0.465771,0,0,0,0,6349,6349,774.012,0,0.02,174.151,174.151,0,173.103,99999,0.801983,0,0,0,0,3943.75,3943.75,462.827,0,0,147.337,147.337,0,0,448,15.3323,0,0,0,0,17443.3,17489.7,418.59,0,0,362.752,362.752,0,355.197,199998,2.28168,0,0,0,0
3558,3558,640.91,0,0,59.2649,59.2649,0,46.31,299997,0.46927,0,0,0,0,6349,6349,1601.44,0,0.02,217.498,217.498,0,165.444,99999,0.810533,0,0,0,0,3943.75,3943.75,432.26,0,0,181.31,181.31,0,0,448,15.4888,0,0,0,0,17486.3,17489.7,10529.7,0,0,374.462,374.462,0,344.614,199998,2.3014,0,0,0,0
3558,3558,185.315,0,0,45.2247,45.2247,0,55.7084,299997,0.471963,0,0,0,0,6349,6349,367.863,0,0.04,176.661,176.661,0,204.446,99999,0.817342,0,0,0,0,3943.75,3943.75,257.16,0,0,144.607,144.607,0,0,448,15.6133,0,0,199.917,0,17489.7,17489.7,1744.1,0,0,424.654,424.654,0,351.991,199998,2.32335,0,0,0,0
3557.45,3558,137.213,0,0,54.0476,54.0476,0,42.5108,299997,0.475181,0,0,0,0,6349,6349,687.036,0,0.04,187.233,187.233,0,166.06,99999,0.824558,0,0,0,0,3943.75,3943.75,354.846,0,0,136.477,136.477,0,0,448,15.7308,0,0,0,0,17468.6,17489.7,2243.44,0,0,405.701,405.701,0,399.171,199998,2.34432,0,0,0,0
3556.93,3558,133.416,0,0,51.0171,51.0171,0,50.8042,299997,0.478219,0,0,0,0,6349,6349,415.828,0,0.04,178.07,178.07,0,175.998,99999,0.831421,0,0,0,0,3943.75,3943.75,138.771,0,0,156.924,156.924,0,0,448,15.8659,0,0,0,0,17425.7,17489.7,815.976,0,0,415.265,415.265,0,381.355,199998,2.36578,0,0,0,0
3517.1,3558,56.0733,0,0,53.7544,53.7544,0,47.9555,299997,0.48142,0,0,0,0,6249.1,6349,146.741,0,0.04,198.321,198.321,0,167.384,99999,0.839064,0,0,0,0,3943.75,3943.75,90.7053,0,0,175.462,175.462,0,0,448,16.017,0,0,0,0,17111.5,17489.7,231.306,0,0,437.323,437.323,0,390.345,199998,2.38838,0,0,0,0
3535.08,3558,142.319,0,0,54.7659,54.7659,0,50.8393,299997,0.484681,0,0,0,0,6349,6349,460.833,0,0.04,176.624,176.624,0,187.566,99999,0.845871,0,0,0,0,3943.75,3943.75,166.617,0,0,172.864,172.864,0,0,448,16.1658,0,0,0,0,17328.2,17489.7,438.54,0,0,386.778,386.778,0,413.607,199998,2.40837,0,0,0,0
3518.33,3558,53.9455,0,0,49.3284,49.3284,0,52.0276,299997,0.487662,0,0,0,0,6315.48,6349,165.968,0,0.04,193.729,193.729,0,167.793,99999,0.853434,0,0,0,0,3943.75,3943.75,85.6454,0,0,150.866,150.866,0,0,448,16.2975,0,0,0,0,17063.8,17489.7,259.33,0,0,340.629,340.629,0,367.439,199998,2.42683,0,0,0,0
3464.31,3558,18.4451,0,0,48.2582,48.2582,0,46.862,299997,0.490578,0,0,0,0,6192.47,6349,123.88,0.02,0.04,202.535,202.535,0,184.043,99999,0.86134,0,0,0,0,3943.75,3943.75,78.0525,0,0,147.521,147.521,0,0,448,16.4262,0,0,0,0,17263.8,17489.7,461.901,0,0,390.931,390.931,0,323.598,199998,2.44802,0,0,0,0
3463.33,3558,48.6226,0,0,49.6927,49.6927,0,45.8452,299997,0.49358,0,0,0,0,6115.8,6349,111.234,0.02,0.04,207.922,207.922,0,192.408,99999,0.869456,0,0,0,0,3943.75,3943.75,75.0587,0,0,156.834,156.834,0,0,448,16.563,0,0,0,0,16873.8,17489.7,178.074,0,0,417.742,417.742,0,371.384,199998,2.47066,0,0,0,0
3517.66,3558,217.561,0,0,51.6122,51.6122,0,48.3361,299997,0.496699,0,0,0,0,6111.7,6349,237.194,0.02,0.04,206.023,206.023,0,202.245,99999,0.877498,0,0,0,0,3943.75,3943.75,53.4263,0,0,165.016,165.016,0,0,448,16.707,0,0,0,0,16554.6,17489.7,97.8469,0,0,392.951,392.951,0,406.337,199998,2.49195,0,0,0,0
3522.94,3558,139.527,0,0,47.6252,47.6252,0,51.0925,299997,0.499503,0,0,0,0,6059.33,6349,206.25,0,0.04,200.469,200.469,0,203.949,99999,0.885018,0,0,0,0,3943.75,3943.75,64.8998,0,0,145.797,145.797,0,0,448,16.828,0,0,0,0,16307.7,17489.7,60.3251,0,0,396.619,396.619,0,388.994,199998,2.51299,0,0,0,0
3552.4,3558,240.431,0,0,50.4792,50.4792,0,47.1456,299997,0.502474,0,0,0,0,6107.88,6349,260.003,0.02,0.04,186.66,186.66,0,198.45,99999,0.892019,0,0,0,0,3943.75,3943.75,95.2203,0,0,148.913,148.913,0,0,448,16.9515,0,0,0,0,16106,17489.7,117.858,0,0,390.598,390.598,0,392.625,199998,2.53371,0,0,0,0
3554.32,3558,228.486,0,0,47.683,47.683,0,49.9709,299997,0.505281,0,0,0,0,6258.83,6349,338.56,0.02,0.04,166.27,166.27,0,184.78,99999,0.898256,0,0,0,0,3943.75,3943.75,222.349,0,0,149.719,149.719,0,0,448,17.0757,0,0,0,0,16082.6,17489.7,312.227,0,0,399.527,399.527,0,386.665,199998,2.5549,0,0,0,0
3554.17,3558,145.954,0,0,50.9929,50.9929,0,46.2725,299997,0.508283,0,0,0,0,6098.94,6349,80.4263,0.04,0.04,192.923,192.923,0,161.352,99999,0.905493,0,0,0,0,3943.75,3943.75,38.2883,0,0,158.036,158.036,0,0,448,17.2069,0,0,0,0,15781.3,17489.7,125.243,0,0,381.897,381.897,0,387.709,199998,2.57515,0,0,0,0
3558,3558,622.648,0,0,50.0448,50.0448,0,44.3684,299997,0.511229,0,0,0,0,6349,6349,574.913,0.02,0.04,193.018,193.018,0,167.86,99999,0.912733,0,0,0,0,3943.75,3943.75,110.911,0,0,187.744,187.744,0,0,448,17.3626,0,0,0,0,16325.2,17489.7,519.423,0,0,335.588,335.588,0,332.285,199998,2.59295,0,0,0,0
3558,3558,863.36,0,0,38.4663,38.4663,0,43.5435,299997,0.513512,0,0,0,0,6349,6349,862.995,0.02,0.04,195.875,195.875,0,167.943,99999,0.920224,0,0,0,0,3943.75,3943.75,159.792,0,0,160.067,160.067,0,0,448,17.4999,0,0,0,0,16775.5,17489.7,341.921,0,0,388.906,388.906,0,291.992,199998,2.61326,0,0,0,0
3558,3558,256.435,0,0,50.6479,50.6479,0,33.4692,299997,0.516517,0,0,0,0,6349,6349,594.295,0.02,0.04,192.462,192.462,0,170.429,99999,0.927585,0,0,0,0,3943.75,3943.75,148.381,0,0,179.9,179.9,0,0,448,17.6541,0,0,0,0,16880.5,17489.7,633.302,0,0,333.558,333.558,0,338.384,199998,2.63069,0,0,0,0
3506.14,3558,6.33774,0,0,62.6744,62.6744,0,44.0682,299997,0.520236,0,0,0,0,6213.69,6349,31.7208,0.02,0.04,165.277,165.277,0,167.459,99999,0.933906,0,0,0,0,3943.75,3943.75,93.153,0,0,160.319,160.319,0,0,448,17.7916,0,0,0,0,16836.8,17489.7,188.518,0,0,507.282,507.282,0,290.225,199998,2.65718,0,0,0,0
3466.75,3558,10.8706,0,0,51.6979,51.6979,0,48.0023,299997,0.523304,0,0,0,0,5998.52,6349,33.5107,0.04,0.04,225.146,225.146,0,126.586,99999,0.942516,0,0,0,0,3943.75,3943.75,68.7644,0,0,169.633,169.633,0,0,448,17.937,0,0,0,0,16467.8,17489.7,170.631,0,0,476.103,476.103,0,388.527,199998,2.68205,0,0,0,0
3431.34,3558,34.0098,0,0,52.344,52.344,0,38.7734,299997,0.528298,0,0,0,0,5816.76,6349,68.163,0.04,0.04,211.806,211.806,0,168.86,99999,0.950453,0,0,0,0,3943.75,3943.75,80.7003,0,0,204.812,204.812,0,0,448,18.1066,0,0,0,0,16512.4,17489.7,435.637,0,0,418.523,418.523,0,357.077,199998,2.70295,0,0,0,0
3408.93,3558,71.2487,0,0,49.2656,49.2656,0,39.258,299997,0.532998,0,0,0,0,5692.22,6349,135.452,0.04,0.04,222.577,222.577,0,158.854,99999,0.958793,0,0,0,0,3943.75,3943.75,123.117,0,0,178.887,178.887,0,0,448,18.2548,0,0,0,0,16478.5,17489.7,434.672,0,0,413.082,413.082,0,313.892,199998,2.72359,0,0,0,0
3366.91,3558,55.4991,0,0,66.0056,66.0056,0,36.9492,299997,0.539295,0,0,0,0,5672.65,6349,233.273,0.04,0.04,222.254,222.254,0,166.933,99999,0.967121,0,0,0,0,3943.75,3943.75,93.1559,0,0,225.111,225.111,0,0,448,18.4413,0,0,0,0,16612.4,17489.7,389.15,0,0,448.182,448.182,0,309.812,199998,2.74597,0,0,0,0
3400.29,3558,162.304,0,0,54.4804,54.4804,0,47.4706,299997,0.544492,0,0,0,0,6171.85,6349,756.116,0.04,0.04,262.246,262.246,0,159.843,99999,0.976948,0,0,0,0,3943.75,3943.75,152.26,0,0,201.617,201.617,0,0,448,18.6083,0,0,0,0,17192,17489.7,538.233,0,0,471.382,471.382,0,322.328,199998,2.76951,0,0,0,0
