0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_3,1alloc_4,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,3volume,3s_area,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4s_area,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,6volume,6demand,6up_spill,6ww_inflow,6catch_inflow,6evap,6ds_spill,6alloc_0,6alloc_1,6alloc_2,6alloc_3,6alloc_4,7volume,7demand,7up_spill,7ww_inflow,7catch_inflow,7evap,7ds_spill,8volume,8demand,8up_spill,8ww_inflow,8catch_inflow,8evap,8ds_spill,9volume,9demand,9up_spill,9ww_inflow,9catch_inflow,9evap,9ds_spill,10demand,10up_spill,10ww_inflow,10catch_inflow,10ds_spill,11volume,11s_area,11demand,11up_spill,11ww_inflow,11catch_inflow,11evap,11ds_spill,18demand,19demand
6349,1,221.924,0,0,3682.81,-6.88967,3467.77,14700,373.225,3467.77,80.5278,12067.9,-201.762,15444.7,14700,20000,2365.95,60.2253,0,0,53.5006,-9.64696,9.03,200,1,3.4612,0,0,19.5646,-0.0644497,16.1678,2909,1,50.3432,0,0,511.94,-3.22249,464.819,449,1,7.7704,0,0,467.92,-1.36633,461.515,10297.6,176.804,942.503,102.158,7802.61,-89.8429,8760.31,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,504.43,0,504.43,0,0,15733.7,0,2546.34,0,18280.1,0,0,3467.77,0,0,0,3467.77,0,18280.1,0,12067.9,30348,0,1,0,39621.7,0,0,0,39621.7,15.4,63.7
6349,1,233.321,0,0,5076.99,8.79041,4834.88,14700,365.18,4834.88,77.6444,17027.5,-801.138,22376,14700,20000,2470.51,58.7754,0,0,96.3521,-76.0158,9.03,200,1,3.83686,0,0,35.7257,0.0822302,31.8066,2909,1,55.8072,0,0,934.823,4.11151,874.904,449,1,8.61376,0,0,854.44,1.74328,844.083,10297.6,167.619,1750.79,98.1104,18421.9,114.629,19988.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,445.391,0,445.391,0,0,22644.7,0,2398.46,0,25043.2,0,0,4834.88,0,0,0,4834.88,0,25043.2,0,17027.5,42070.7,0,1,0,62513.7,0,0,0,62513.7,15.4,63.7
6349,1,206.317,0,0,1821.48,-44.1965,1659.36,14700,359.808,1659.36,81.6321,4990.73,250.947,6120.96,14700,20000,2453.04,60.4701,0,0,69.7342,17.7085,9.03,200,1,3.32578,0,0,11.2109,-0.413438,8.29853,2909,1,48.3735,0,0,293.351,-20.6719,265.649,449,1,7.46638,0,0,268.127,-8.76489,269.425,10297.6,184.727,543.373,105.332,6536.28,-576.333,7576.59,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,207.9,0,207.9,0,0,6383.8,0,879.416,0,7263.21,0,0,1659.36,0,0,0,1659.36,0,7263.21,0,4990.73,12253.9,0,1,0,20047.5,0,0,0,20047.5,15.4,63.7
6349,1,204.854,0,0,1777.25,-48.8196,1621.22,14700,442.266,1621.22,66.0317,2620.17,-118.268,3983.42,14700,20000,2393.47,73.8025,0,0,27.2333,3.9648,9.03,200,1,3.53739,0,0,6.62875,-0.456685,3.54804,2909,1,51.4514,0,0,173.452,-22.8342,144.835,449,1,7.94145,0,0,158.537,-9.68171,160.278,10297.6,199.27,308.661,127.781,3149.7,-636.618,4023.49,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,121.74,0,121.74,0,0,4290.24,0,804.447,0,5094.69,0,0,1621.22,0,0,0,1621.22,0,5094.69,0,2620.17,7714.86,0,1,0,11869.1,0,0,0,11869.1,15.4,63.7
6349,1,197.712,0,0,3555.82,-30.0783,3388.19,14700,427.157,3388.19,65.5635,2750.01,240.489,5536.11,14700,20000,2302.22,69.5504,0,0,18.2051,30.8751,9.03,200,1,3.42495,0,0,9.36043,-0.281368,6.21684,2909,1,49.816,0,0,244.931,-14.0684,209.184,449,1,7.68902,0,0,223.87,-5.96501,222.146,10297.6,189.51,437.547,129.93,3950.02,-392.228,4720.21,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,159.641,0,159.641,0,0,5912.86,0,458.433,0,6371.29,0,0,3388.19,0,0,0,3388.19,0,6371.29,0,2750.01,9121.3,0,1,0,14010.2,0,0,0,14010.2,15.4,63.7
6349,1,196.95,0,0,584.16,6.00174,381.209,14700,418.555,381.209,63.2776,1031.75,-65.9088,1123.59,14700,20000,2260.48,65.5515,0,0,50.217,17.3814,9.03,199.758,1,3.03793,0,0,2.85235,0.0561435,0,2909,1,44.1867,0,0,74.6366,2.80718,27.6427,449,1,6.82015,0,0,68.2188,1.19024,60.2084,10297.6,164.981,87.8511,125.541,1102.45,78.264,1072.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,53.016,0,53.016,0,0,1486.2,0,261.285,0,1747.49,0,0,381.209,0,0,0,381.209,0,1747.49,0,1031.75,2779.23,0,1,0,3913.88,0,0,0,3913.88,15.4,63.7
6349,1,198.853,0,0,288.722,2.22663,87.642,14700,330.944,87.642,63.0339,3167.05,-638.859,3625.64,14700,20000,2789.66,50.8905,0,0,801.21,-50.4284,271.566,198.065,1,3.45959,0,0,1.78693,0.0208291,0,2891.76,1,50.3807,0,0,46.7581,1.04145,12.579,449,1,7.77619,0,0,42.7375,0.441577,34.5197,10297.6,189.09,47.0987,120.202,2705.75,29.0358,2654.92,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,129.916,0,129.916,0,0,3979.05,0,1207.23,0,5186.29,0,0,87.642,0,0,0,87.642,0,5186.29,0,3167.05,8353.33,0,1,0,11409.7,0,0,0,11409.7,15.4,63.7
6349,1,210.214,0,0,369.371,14.8339,144.323,14700,305.799,144.323,69.0896,3116.96,-7.82951,3032.4,14700,20000,2789.66,58.0323,0,0,1284.02,12.5907,1213.4,197.745,1,3.20667,0,0,3.02555,0.138764,0,2904.59,1,46.8176,0,0,79.1685,6.93821,12.579,449,1,7.26932,0,0,72.361,2.9418,62.1499,10297.6,177.054,74.7289,139.216,2141.3,193.437,1984.75,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,196.616,0,196.616,0,0,3337.76,0,3482.86,0,6820.62,0,0,144.323,0,0,0,144.323,0,6820.62,0,3116.96,9937.58,0,1,0,13332.3,0,0,0,13332.3,15.4,63.7
6349,1,195.979,0,0,1607.53,27.4755,1384.07,14700,313.965,1384.07,77.7624,12028.1,193.175,12982.8,14700,20000,2789.66,59.582,0,0,1904.67,7.05323,1838.04,200,1,3.10568,0,0,12.6421,0.257021,7.02426,2909,1,45.6179,0,0,330.801,12.8511,267.922,449,1,7.05175,0,0,302.356,5.44885,289.855,10297.6,168.464,564.802,152.281,5741.65,358.287,5931.99,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,248.519,0,248.519,0,0,13295.7,0,507.732,0,13803.4,0,0,1384.07,0,0,0,1384.07,0,13803.4,0,12028.1,25831.5,0,1,0,33850.1,0,0,0,33850.1,15.4,63.7
6349,1,192.616,0,0,1126.03,16.1916,917.225,14700,299.307,917.225,72.4967,6622.2,-254.012,7566.63,14700,20000,2789.66,56.8003,0,0,1083.85,11.2948,1015.76,200,1,3.42517,0,0,5.49134,0.151465,1.9147,2909,1,49.8191,0,0,143.69,7.57325,86.2976,449,1,7.68951,0,0,131.334,3.21106,120.434,10297.6,160.602,208.646,144,6998.76,211.142,6979.67,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,235.649,0,235.649,0,0,7887.86,0,1394.26,0,9282.13,0,0,917.225,0,0,0,917.225,0,9282.13,0,6622.2,15904.3,0,1,0,24135.4,0,0,0,24135.4,15.4,63.7
6349,1,175.572,0,0,2568.87,13.3326,2379.96,14700,317.449,2379.96,71.2525,12169.2,371.876,13931.1,14700,20000,2789.66,60.2432,0,0,1973.56,5.63895,1907.68,200,1,3.03924,0,0,35.4073,0.12472,32.2434,2909,1,44.2057,0,0,926.491,6.23601,876.05,449,1,6.82309,0,0,846.825,2.64407,837.358,10297.6,147.038,1745.65,146.788,10973.7,173.86,12545.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,466.419,0,466.419,0,0,14237.3,0,458.723,0,14696,0,0,2379.96,0,0,0,2379.96,0,14696,0,12169.2,26865.2,0,1,0,41784.6,0,0,0,41784.6,15.4,63.7
6349,1,189.004,0,0,2126.51,7.93368,1929.57,14700,316.447,1929.57,65.4461,3015.32,335.142,4358.75,14700,20000,2789.66,60.053,0,0,5534.38,41.2551,5433.07,200,1,2.87009,0,0,8.28312,0.0742159,5.33881,2909,1,41.7455,0,0,216.742,3.71079,171.285,449,1,6.44336,0,0,198.105,1.57338,190.088,10297.6,147.708,366.712,137.613,9864.18,103.457,10117.3,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,335.324,0,335.324,0,0,4692.73,0,875.542,0,5568.27,0,0,1929.57,0,0,0,1929.57,0,5568.27,0,3015.32,8583.59,0,1,0,24469.3,0,0,0,24469.3,15.4,63.7
6349,1,190.647,0,0,341.079,24.3104,126.121,14700,365.275,126.121,71.8103,700.898,-448.177,981.732,14700,20000,2789.66,69.3192,0,0,5417.42,32.3731,5315.73,198.743,1,2.22516,0,0,1.19561,0.227412,0,2883.97,1,32.3649,0,0,31.2851,11.3706,12.579,449,1,4.99548,0,0,28.595,4.82114,18.7784,10297.6,149.667,31.3574,156.25,1802.57,317.013,1523.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,68.3283,0,68.3283,0,0,1339.41,0,854.154,0,2193.56,0,0,126.121,0,0,0,126.121,0,2193.56,0,700.898,2894.46,0,1,0,9802.02,0,0,0,9802.02,15.4,63.7
6349,1,187.393,0,0,244.771,29.3024,28.0757,14657.2,335.91,28.0757,72.4345,557.668,93.5783,271.46,14657.2,20000,2773.2,63.7465,0,0,66.9873,6.1236,13.58,197.106,1,2.80967,0,0,1.44641,0.274111,0,2854.76,1,40.7713,0,0,37.8478,13.7055,12.579,449,1,6.3476,0,0,34.5933,5.81115,22.4346,10297.6,143.129,35.0136,146.287,616.307,382.11,272.368,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,15.33,0,15.33,0,0,684.324,0,106.454,0,790.778,0,0,28.0757,0,0,0,28.0757,0,790.778,0,557.668,1348.45,0,1,0,1649.72,0,0,0,1649.72,15.4,63.7
6349,1,151.199,0,0,283.145,14.4659,117.48,14364.2,338.875,117.48,71.1982,117.01,197.504,271.46,14364.2,19790.9,2789.66,64.1163,0,0,246.826,14.7563,151.49,197.373,1,2.6743,0,0,3.07716,0.135322,0,2877.2,1,38.7329,0,0,80.5191,6.76608,12.579,449,1,6.09196,0,0,73.5955,2.86882,64.6347,10297.6,152.383,77.2137,154.258,666.493,188.638,556.944,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,24.4912,0,24.4912,0,0,651.133,0,738.154,0,1389.29,0,0,117.48,0,0,0,117.48,0,1389.29,0,117.01,1506.3,0,1,0,2239.22,0,0,0,2239.22,15.4,63.7
6312.53,1,191.495,0,0,169.256,-12.9032,27.139,13939.4,319.815,27.139,57.4467,81.8013,414.178,271.46,13939.4,19376.6,2789.66,62.1112,0,0,129.239,37.1746,29.9529,196.066,1,3.61855,0,0,2.19017,-0.120704,0,2875.22,1,52.7494,0,0,57.3096,-6.0352,12.579,449,1,8.23177,0,0,52.3817,-2.55892,46.7088,10297.6,185.454,59.2878,131.317,554.993,-168.261,728.405,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,8.50839,0,8.50839,0,0,654.302,0,3343.08,0,3997.38,0,0,27.139,0,0,0,27.139,0,3997.38,0,81.8013,4079.18,0,1,0,4846.05,0,0,0,4846.05,15.4,63.7
6170.59,1,170.054,0,0,61.5954,6.33945,27.139,13673.3,320.804,27.139,74.6541,51.3014,23.8848,271.46,13673.3,19179.6,2789.66,64.2017,0,0,216.694,12.9386,139.554,194.423,1,2.48343,0,0,0.89984,0.0593026,0,2846.8,1,36.4185,0,0,23.5459,2.96513,12.579,449,1,5.68719,0,0,21.5213,1.25722,14.5769,10297.6,145.178,27.1559,166.072,981.322,82.6678,946.704,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,13.6127,0,13.6127,0,0,630.467,0,456.22,0,1086.69,0,0,27.139,0,0,0,27.139,0,1086.69,0,51.3014,1137.99,0,1,0,2237.86,0,0,0,2237.86,15.4,63.7
5975.56,1,180.952,0,0,11.8965,-1.16793,27.139,13465.3,313.94,27.139,66.2954,424.687,268.044,271.46,13465.3,19052.3,2789.66,64.0506,0,0,254.289,31.6874,158.551,191.664,1,2.89904,0,0,0.1293,-0.0109254,0,2795.71,1,42.4487,0,0,3.38327,-0.54627,12.579,445.629,1,6.69504,0,0,3.09235,-0.231618,0,10297.6,151.392,12.579,135.467,282.291,-15.23,294.175,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,12.2969,0,12.2969,0,0,633.361,0,15.3951,0,648.756,0,0,27.139,0,0,0,27.139,0,648.756,0,424.687,1073.44,0,1,0,1538.47,0,0,0,1538.47,15.4,63.7
5831.47,1,192.326,0,0,57.2198,-18.1547,27.139,13167,348.918,27.139,70.544,393.036,371.306,271.46,13167,18849.7,2789.66,72.2866,0,0,719.811,28.0483,619.476,189.374,1,2.79544,0,0,0.33602,-0.169828,0,2771.22,1,40.7756,0,0,8.79254,-8.49142,0.9954,449,1,6.49954,0,0,8.03649,-3.60036,1.76624,10297.6,149.43,2.76164,148.468,713.858,-236.741,952.399,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,13.2751,0,13.2751,0,0,626.767,0,20.3601,0,647.127,0,0,27.139,0,0,0,27.139,0,647.127,0,393.036,1040.16,0,1,0,2625.31,0,0,0,2625.31,15.4,63.7
6076.2,1,179.418,0,0,447.888,-3.3989,27.139,13261.8,239.287,27.139,74.9782,692.055,5.61258,271.46,13261.8,19032.7,2789.66,50.6971,0,0,779.653,-2.92172,731.878,192.347,1,2.82066,0,0,5.76161,-0.0317951,0,2875.29,1,41.2763,0,0,150.762,-1.58975,7,449,1,6.68769,0,0,137.798,-0.674056,131.785,10297.6,164.738,138.785,152.872,6659.3,-44.3224,6830.54,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,40.4041,0,40.4041,0,0,667.388,0,13.6547,0,681.043,0,0,27.139,0,0,0,27.139,0,681.043,0,692.055,1373.1,0,1,0,8975.92,0,0,0,8975.92,15.4,63.7
6164.83,1,189.859,0,0,281.616,-24.0131,27.139,12975.7,328.055,27.139,72.9048,522.516,523.447,271.46,12975.7,18818.4,2789.66,69.0075,0,0,695.928,33.4684,593.452,191.68,1,2.76356,0,0,1.87155,-0.224632,0,2881.61,1,41.311,0,0,48.9723,-11.2316,12.579,449,1,6.45103,0,0,44.7613,-4.7622,43.0724,10297.6,161.939,55.6514,144.814,1638.29,-313.137,1989.95,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,118.53,0,118.53,0,0,545.718,0,257.946,0,803.665,0,0,27.139,0,0,0,27.139,0,803.665,0,522.516,1326.18,0,1,0,4028.12,0,0,0,4028.12,15.4,63.7
6349,1,195.025,0,0,509.765,32.2153,98.3585,12930.2,325.355,98.3585,79.7732,660.939,178.513,271.46,12930.2,18927.6,2789.66,69.9485,0,0,2140.46,1.96411,2068.55,194.81,1,2.78772,0,0,6.21963,0.301359,0,2909,1,41.9091,0,0,162.747,15.068,78.3775,449,1,6.53011,0,0,148.753,6.38881,135.834,10297.6,124.654,214.211,148.592,3547.05,420.095,3365.11,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,244.061,0,244.061,0,0,648.669,0,15.4295,0,664.099,0,0,98.3585,0,0,0,98.3585,0,664.099,0,660.939,1325.04,0,1,0,7002.75,0,0,0,7002.75,15.4,63.7
6349,1,192.713,0,0,695.515,31.8565,470.945,12833.7,338.533,470.945,81.9436,78.6497,60.2655,271.46,12833.7,18985.4,2789.66,73.0377,0,0,384.013,25.4866,285.488,199.019,1,2.657,0,0,7.1639,0.298003,0,2909,1,39.6756,0,0,187.455,14.9001,132.88,449,1,6.12388,0,0,171.337,6.31766,158.895,10297.6,130.09,291.775,151.996,6935.59,415.416,6833.86,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,200.237,0,200.237,0,0,646.999,0,76.136,0,723.135,0,0,470.945,0,0,0,470.945,0,723.135,0,78.6497,801.784,0,1,0,8121.37,0,0,0,8121.37,15.4,63.7
6349,1,182.087,0,0,804.646,29.6608,592.898,12904.9,350.121,592.898,80.9724,140.712,-180.114,271.46,12904.9,19287.3,2789.66,76.1059,0,0,2988.58,1.61558,2910.86,200,1,2.83666,0,0,18.2615,0.277463,14.1664,2909,1,41.4626,0,0,477.843,13.8731,422.507,449,1,6.3997,0,0,436.755,5.88221,424.473,10297.6,152.903,861.146,148.139,4785.55,386.783,5255.15,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,100.413,0,100.413,0,0,662.452,0,225.536,0,887.987,0,0,592.898,0,0,0,592.898,0,887.987,0,140.712,1028.7,0,1,0,9295.12,0,0,0,9295.12,15.4,63.7
6349,1,188.653,0,0,1122.3,26.5644,907.08,12908.3,351.442,907.08,67.8911,226.256,363.754,271.46,12908.3,19498.5,2789.66,75.9714,0,0,941.515,33.0698,832.474,200,1,2.96067,0,0,32.3607,0.248498,29.1516,2909,1,43.063,0,0,846.773,12.4249,791.285,449,1,6.64671,0,0,773.961,5.26815,762.046,10297.6,174.775,1582.48,158.54,5689.42,346.406,6909.26,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,76.6558,0,76.6558,0,0,686.051,0,324.468,0,1010.52,0,0,907.08,0,0,0,907.08,0,1010.52,0,226.256,1236.77,0,1,0,9055.16,0,0,0,9055.16,15.4,63.7
6230.76,1,192.593,0,0,93.5207,-7.9716,27.139,12862.4,297.909,27.139,64.1533,133.035,-370.721,271.46,12862.4,19570,2789.66,64.3824,0,0,65.0773,-18.4876,19.1825,199.413,1,2.80907,0,0,2.14705,-0.0745706,0,2909,1,40.8579,0,0,56.1811,-3.72853,19.0517,449,1,6.30636,0,0,51.3502,-1.5809,46.6247,10297.6,169.116,65.6764,174.74,2952.51,-103.951,3127.76,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,26.4191,0,26.4191,0,0,694.57,0,242.75,0,937.319,0,0,27.139,0,0,0,27.139,0,937.319,0,133.035,1070.35,0,1,0,4243.72,0,0,0,4243.72,15.4,63.7
6089.21,1,204.618,0,0,113.27,23.0603,27.139,12975.5,311.305,27.139,65.4932,436.667,-472.367,271.46,12975.5,19875.9,2789.66,67.5172,0,0,478.737,-12.3613,423.581,198.232,1,2.53406,0,0,1.56886,0.215719,0,2889.72,1,36.9665,0,0,41.0518,10.7859,12.579,449,1,5.70573,0,0,37.5219,4.57324,27.2429,10297.6,149.772,39.8219,174.631,993.773,300.712,757.742,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,14.0215,0,14.0215,0,0,630.103,0,114.301,0,744.404,0,0,27.139,0,0,0,27.139,0,744.404,0,436.667,1181.07,0,1,0,2376.42,0,0,0,2376.42,15.4,63.7
5948.28,1,169.479,0,0,47.9078,-7.77913,27.139,12734.9,362.767,27.139,69.5825,380.682,188.818,271.46,12734.9,19770.8,2680.72,77.9932,0,0,12.8573,30.2288,13.58,196.466,1,2.79716,0,0,0.959,-0.0727702,0,2865.1,1,40.7756,0,0,25.0938,-3.63851,12.579,449,1,6.33565,0,0,22.936,-1.54273,18.1431,10297.6,160.387,30.7221,177.726,1054.54,-101.442,1204.04,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,8.72384,0,8.72384,0,0,646.467,0,202.222,0,848.689,0,0,27.139,0,0,0,27.139,0,848.689,0,380.682,1229.37,0,1,0,2455.72,0,0,0,2455.72,15.4,63.7
5793.12,1,204.895,0,0,10.1165,-66.7612,27.139,12473.2,313.993,27.139,56.8925,35.834,-3.51588,271.46,12473.2,19570.4,2569.66,66.0957,0,0,1.08391,37.0131,9.03,194.412,1,2.95268,0,0,0.27386,-0.62452,0,2847.85,1,43.0594,0,0,7.16604,-31.226,12.579,449,1,6.74799,0,0,6.54985,-13.2398,13.0417,10297.6,170.134,25.6207,156.006,3706.53,-870.581,4588.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,2.06414,0,2.06414,0,0,699.183,0,1067.18,0,1766.36,0,0,27.139,0,0,0,27.139,0,1766.36,0,35.834,1802.2,0,1,0,6401.9,0,0,0,6401.9,15.4,63.7
5734.38,1,186.61,0,0,150.24,-4.76696,27.139,12271.2,317.333,27.139,63.5236,85.8914,-95.6837,271.46,12271.2,19455.9,2529.69,65.375,0,0,13.1085,-21.3284,9.03,194.48,1,2.88465,0,0,2.90843,-0.0445927,0,2876.93,1,42.2559,0,0,76.104,-2.22963,7,449,1,6.66218,0,0,69.5601,-0.945365,63.8432,10297.6,157.273,70.8432,160.659,2500.19,-62.1622,2636.58,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,6.19569,0,6.19569,0,0,602.171,0,6322.93,0,6925.11,0,0,27.139,0,0,0,27.139,0,6925.11,0,85.8914,7011,0,1,0,9662.81,0,0,0,9662.81,15.4,63.7
5588.95,1,186.334,0,0,50.1278,-17.9169,27.139,11976.3,331.838,27.139,57.8547,6.84527,4.65058,271.46,11976.3,19234.7,2493.27,68.4078,0,0,19.6377,-21.3754,9.03,192.288,1,2.87046,0,0,0.51089,-0.167604,0,2843.64,1,42.4625,0,0,13.3683,-8.38021,12.579,449,1,6.62708,0,0,12.2188,-3.55321,9.14489,10297.6,163.301,21.7239,149.586,1227.85,-233.64,1469.5,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,10.2463,0,10.2463,0,0,604.45,0,1217.88,0,1822.33,0,0,27.139,0,0,0,27.139,0,1822.33,0,6.84527,1829.18,0,1,0,3317.96,0,0,0,3317.96,15.4,63.7
5502.05,1,206.191,0,0,145.018,-1.40383,27.139,11565.4,348.501,27.139,57.769,50.2185,282.393,271.46,11565.4,18878.3,2413.58,72.5521,0,0,6.18076,4.28756,9.03,190.279,1,3.50698,0,0,1.48487,-0.0131322,0,2818.71,1,51.8627,0,0,38.8541,-0.65661,12.579,449,1,8.18893,0,0,35.5131,-0.278403,27.6026,10297.6,172.4,40.1816,149.568,2256.23,-18.3063,2291.88,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,3.44629,0,3.44629,0,0,619.71,0,159.671,0,779.381,0,0,27.139,0,0,0,27.139,0,779.381,0,50.2185,829.6,0,1,0,3133.96,0,0,0,3133.96,15.4,63.7
5532.99,1,197.614,0,0,264.374,8.68225,27.139,11543.3,321.566,27.139,63.9253,82.2322,-533.559,271.46,11543.3,19014.3,2377.22,67.1073,0,0,17.6166,-22.1605,9.03,189.863,1,3.336,0,0,3.00071,0.0812184,0,2831.17,1,49.4179,0,0,78.5186,4.06092,12.579,449,1,7.87192,0,0,71.767,1.72183,62.1733,10297.6,212.622,74.7523,170.781,2173.17,113.218,2092.86,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,4.21406,0,4.21406,0,0,637.814,0,260.194,0,898.008,0,0,27.139,0,0,0,27.139,0,898.008,0,82.2322,980.241,0,1,0,3086.34,0,0,0,3086.34,15.4,63.7
5484.03,1,208.591,0,0,101.214,-85.5632,27.139,11167.7,353.062,27.139,51.01,12.0318,143.358,271.46,11167.7,18712.2,2320.5,72.7093,0,0,49.3831,24.3659,9.03,188.282,1,2.96769,0,0,0.58615,-0.800404,0,2829.69,1,44.2531,0,0,15.3376,-40.0202,12.579,449,1,7.01819,0,0,14.0188,-16.9686,23.9692,10297.6,183.212,36.5482,146.776,1079.69,-1115.76,2195.57,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,1.63094,0,1.63094,0,0,569.145,0,296.992,0,866.137,0,0,27.139,0,0,0,27.139,0,866.137,0,12.0318,878.168,0,1,0,3084.4,0,0,0,3084.4,15.4,63.7
5382.56,1,242.456,0,0,153.109,-15.0152,27.139,10776.5,346.226,27.139,52.1478,14.4375,200.04,271.46,10776.5,18379.4,2312.31,71.9409,0,0,83.6535,10.8666,9.03,186.428,1,3.21096,0,0,1.21639,-0.140461,0,2807.71,1,48.2576,0,0,31.8288,-7.02304,12.579,449,1,7.65724,0,0,29.092,-2.97777,24.4125,10297.6,216.952,36.9915,144.975,1939.34,-195.802,2100.16,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,3.2247,0,3.2247,0,0,590.789,0,55.3515,0,646.14,0,0,27.139,0,0,0,27.139,0,646.14,0,14.4375,660.578,0,1,0,2772.99,0,0,0,2772.99,15.4,63.7
5459.97,1,218.273,0,0,311.514,-11.3017,27.139,10566.8,332.845,27.139,60.6141,39.2473,-163.811,271.46,10566.8,18275.6,2317.5,71.4189,0,0,84.3745,-1.25745,9.03,184.714,1,3.2205,0,0,1.40142,-0.105722,0,2788.58,1,48.5026,0,0,36.6706,-5.2861,12.579,449,1,7.75639,0,0,33.5174,-2.24131,28.0023,10297.6,167.147,40.5813,165.572,1827.97,-147.376,2014.36,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,16.1599,0,16.1599,0,0,585.085,0,109.061,0,694.146,0,0,27.139,0,0,0,27.139,0,694.146,0,39.2473,733.393,0,1,0,2772.94,0,0,0,2772.94,15.4,63.7
6349,1,215.285,0,0,1590.13,-12.3714,498.185,10495.4,432.527,498.185,54.5684,276.56,-23.1543,271.46,10495.4,18495.5,2789.66,94.8612,0,0,587.858,-9.02579,29.8581,191.924,1,3.44786,0,0,10.542,-0.115728,0,2909,1,52.0514,0,0,275.848,-5.78642,109.165,449,1,8.38099,0,0,252.129,-2.45344,246.201,10297.6,177.082,355.367,153.746,8569.86,-161.326,9063.22,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,29.3955,0,29.3955,0,0,574.658,0,83.4164,0,658.075,0,0,498.185,0,0,0,498.185,0,658.075,0,276.56,934.634,0,1,0,10057.1,0,0,0,10057.1,15.4,63.7
6349,1,205.096,0,0,1021.42,-57.4384,873.761,10928.9,276.497,873.761,51.9008,593.443,-156.909,271.46,10928.9,19190,2789.66,73.4925,0,0,601.952,-11.6209,540.08,194.841,1,3.81679,0,0,6.19595,-0.53731,0,2909,1,57.8512,0,0,162.127,-26.8655,131.142,449,1,8.92925,0,0,148.186,-11.391,150.648,10297.6,191.766,281.79,148.872,8446.4,-749.01,9434.31,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,149.256,0,149.256,0,0,650.752,0,116.392,0,767.144,0,0,873.761,0,0,0,873.761,0,767.144,0,593.443,1360.59,0,1,0,11484.2,0,0,0,11484.2,15.4,63.7
6349,1,204.392,0,0,1528.51,24.7315,1299.39,11253.7,374.135,1299.39,47.166,346.088,42.8131,271.46,11253.7,19869.5,2770.51,95.4998,0,0,51.9458,-37.979,13.58,197.774,1,3.80212,0,0,6.96672,0.231352,0,2909,1,56.7662,0,0,182.296,11.5676,113.962,449,1,8.76178,0,0,166.621,4.90466,152.954,10297.6,174.858,266.916,140.292,10514.8,322.504,10424.6,2460.63,1814.57,3943.75,2078.61,35451.4,0,0,0,0,94.6316,0,94.6316,0,0,509.436,0,149.521,0,658.956,0,0,1299.39,0,0,0,1299.39,0,658.956,0,346.088,1005.04,0,1,0,11537.9,0,0,0,11537.9,15.4,63.7
